Sura_No,Verse_No,Word_No,Word,Normalized_Word,Verdict,Termination,Peel_Count,Peeled_Prefixes,Licenses,Stem_Surface,Stem_Pattern,Stem_Consonants,Closed_Form_Proof,Deferred_Candidate_Prefix,Root_Work,Root_Proven,Stem_Proof,Note,Trace_Anchor,Parent_Anchor
0,112,1,أَيَّ,أَيْيَ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:112:1,aslot/axis3/0:112:1
0,112,2,طَرِيقٍ,طَرِيْقِنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,طَرِيْقِنْ,CV·CVV·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:112:2,aslot/axis3/0:112:2
0,112,3,تَسْلُكْ,تَسْلُكْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تَسْلُكْ,CVC·CVC,4,NOT_MATCHED,تَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: تَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:112:3,aslot/axis3/0:112:3
0,112,4,أَسْلُكْ,أَسْلُكْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَسْلُكْ,CVC·CVC,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:112:4,aslot/axis3/0:112:4
0,113,1,أَيُّ,أَيْيُ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:113:1,aslot/axis3/0:113:1
0,113,2,رَجُلٍ,رَجُلِنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,رَجُلِنْ,CV·CV·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:113:2,aslot/axis3/0:113:2
0,113,3,يَجِئْ,يَجِئْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَجِئْ,CV·CVC,3,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:113:3,aslot/axis3/0:113:3
0,113,4,يُكْرَمْ,يُكْرَمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يُكْرَمْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:113:4,aslot/axis3/0:113:4
0,114,1,دَخَلَ,دَخَلَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دَخَلَ,CV·CV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:114:1,aslot/axis3/0:114:1
0,114,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:114:2,aslot/axis3/0:114:2
0,114,3,فَعَمْرٌو,فَعَمْرُنْوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,1,فَ,LIC:2,عَمْرُنْوْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:114:3,aslot/axis3/0:114:3
0,115,1,سَافَرَ,سَاْفَرَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,سَاْفَرَ,CVV·CV·CV,3,NOT_MATCHED,سَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: سَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:115:1,aslot/axis3/0:115:1
0,115,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:115:2,aslot/axis3/0:115:2
0,115,3,ثُمَّ,ثُمْمَ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:115:3,aslot/axis3/0:115:3
0,115,4,عَمْرٌو,عَمْرُنْوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَمْرُنْوْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:115:4,aslot/axis3/0:115:4
0,116,1,تَزَوَّجْ,تَزَوْوَجْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تَزَوْوَجْ,CV·CVC·CVC,5,NOT_MATCHED,تَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: تَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:116:1,aslot/axis3/0:116:1
0,116,2,هِنْدًا,هِنْدَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,هِنْدَنْاْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:116:2,aslot/axis3/0:116:2
0,116,3,أَوْ,أَوْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:116:3,aslot/axis3/0:116:3
0,116,4,أُخْتَهَا,أُخْتَهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أُخْتَهَاْ,CVC·CV·CVV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:116:4,aslot/axis3/0:116:4
0,117,1,جَاءَ,جَاْءَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,جَاْءَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:117:1,aslot/axis3/0:117:1
0,117,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:117:2,aslot/axis3/0:117:2
0,117,3,أَو,أَوْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:117:3,aslot/axis3/0:117:3
0,117,4,عَمْرٌو,عَمْرُنْوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَمْرُنْوْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:117:4,aslot/axis3/0:117:4
0,118,1,أَزَيْدٌ,أَزَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَزَيْدُنْ,CV·CVC·CVC,5,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:118:1,aslot/axis3/0:118:1
0,118,2,أَمْ,أَمْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:118:2,aslot/axis3/0:118:2
0,118,3,عَمْرٌو,عَمْرُنْوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَمْرُنْوْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:118:3,aslot/axis3/0:118:3
0,119,1,جَاءَ,جَاْءَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,جَاْءَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:119:1,aslot/axis3/0:119:1
0,119,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:119:2,aslot/axis3/0:119:2
0,119,3,بَلْ,بَلْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:119:3,aslot/axis3/0:119:3
0,119,4,عَمْرٌو,عَمْرُنْوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَمْرُنْوْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:119:4,aslot/axis3/0:119:4
0,120,1,إِمَّا,إِمْمَاْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:120:1,aslot/axis3/0:120:1
0,120,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:120:2,aslot/axis3/0:120:2
0,120,3,وَإِمَّا,وَإِمْمَاْ,ACCEPT,CLOSED_REMAINDER,1,وَ,LIC:1,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:120:3,aslot/axis3/0:120:3
0,120,4,عَمْرٌو,عَمْرُنْوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَمْرُنْوْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:120:4,aslot/axis3/0:120:4
0,121,1,مِنَ,مِنَ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:121:1,aslot/axis3/0:121:1
0,121,2,الْبَيْتِ,ءَلْبَيْتِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْبَيْتِ,CVC·CVC·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:121:2,aslot/axis3/0:121:2
0,122,1,أَيُّهَا,أَيْيُهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَيْيُهَاْ,CVC·CV·CVV,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:122:1,aslot/axis3/0:122:1
0,122,2,النَّاسُ,ءَنْنَاْسُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَنْنَاْسُ,CVC·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:122:2,aslot/axis3/0:122:2
0,123,1,وَا,وَاْ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVV),aslot/axis4/0:123:1,aslot/axis3/0:123:1
0,123,2,زَيْدَاهُ,زَيْدَاْهُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدَاْهُ,CVC·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:123:2,aslot/axis3/0:123:2
0,124,1,آ,ءَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَاْ,CVV,1,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:124:1,aslot/axis3/0:124:1
0,124,2,زَيْدُ,زَيْدُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:124:2,aslot/axis3/0:124:2
0,125,1,إِذَنْ,إِذَنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,إِذَنْ,CV·CVC,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:125:1,aslot/axis3/0:125:1
0,125,2,أَنْجَحَ,أَنْجَحَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَنْجَحَ,CVC·CV·CV,4,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:125:2,aslot/axis3/0:125:2
0,126,1,يُرِيدُ,يُرِيْدُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يُرِيْدُ,CV·CVV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:126:1,aslot/axis3/0:126:1
0,126,2,أَنْ,أَنْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:126:2,aslot/axis3/0:126:2
0,126,3,يَنْجَحَ,يَنْجَحَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَنْجَحَ,CVC·CV·CV,4,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:126:3,aslot/axis3/0:126:3
0,127,1,نَعَمْ,نَعَمْ,DEFER,DEFER_VERBAL_OPERATOR_REGISTRY_TAG,0,,,,,0,NOT_A_CLOSED_FORM_VERBAL_OPERATOR,,NONE,NO,NOT_CLAIMED,OWNER_RULING_1: WORD_CLASS=فعل ، OPERATOR_ROLE=TRUE ، TAG_حرف=NO,aslot/axis4/0:127:1,aslot/axis3/0:127:1
0,127,2,فَعَلْتُ,فَعَلْتُ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «عَلْتُ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:127:2,aslot/axis3/0:127:2
0,128,1,هَيَّا,هَيْيَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,هَيْيَاْ,CVC·CVV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:128:1,aslot/axis3/0:128:1
0,128,2,إِلَى,إِلَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,إِلَاْ,CV·CVV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:128:2,aslot/axis3/0:128:2
0,128,3,الصَّلَاةِ,ءَصْصَلَاْةِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَصْصَلَاْةِ,CVC·CV·CVV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:128:3,aslot/axis3/0:128:3
0,129,1,هِيهَاتَ,هِيْهَاْتَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,هِيْهَاْتَ,CVV·CVV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:129:1,aslot/axis3/0:129:1
0,129,2,لِمَا,لِمَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,1,لِ,LIC:5,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:129:2,aslot/axis3/0:129:2
0,129,3,تُوعَدُونَ,تُوْعَدُوْنَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,تُوْعَدُوْنَ,CVV·CV·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:129:3,aslot/axis3/0:129:3
0,130,1,ذَو,ذَوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ذَوْ,CVC,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:130:1,aslot/axis3/0:130:1
0,130,2,عِلْمٍ,عِلْمِنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عِلْمِنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:130:2,aslot/axis3/0:130:2
0,131,1,مَاْ,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:131:1,aslot/axis3/0:131:1
0,131,2,فَعَلْتَهُ,فَعَلْتَهُ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «عَلْتَهُ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:131:2,aslot/axis3/0:131:2
0,132,1,مَا,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:132:1,aslot/axis3/0:132:1
0,132,2,فَعَلْتَ,فَعَلْتَ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «عَلْتَ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:132:2,aslot/axis3/0:132:2
0,133,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:133:1,aslot/axis3/0:133:1
0,134,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:134:1,aslot/axis3/0:134:1
0,135,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:135:1,aslot/axis3/0:135:1
0,136,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:136:1,aslot/axis3/0:136:1
0,137,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:137:1,aslot/axis3/0:137:1
0,138,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:138:1,aslot/axis3/0:138:1
0,139,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:139:1,aslot/axis3/0:139:1
0,140,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:140:1,aslot/axis3/0:140:1
0,141,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:141:1,aslot/axis3/0:141:1
0,142,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:142:1,aslot/axis3/0:142:1
0,143,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:143:1,aslot/axis3/0:143:1
0,144,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:144:1,aslot/axis3/0:144:1
0,145,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:145:1,aslot/axis3/0:145:1
0,146,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:146:1,aslot/axis3/0:146:1
0,147,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:147:1,aslot/axis3/0:147:1
0,148,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:148:1,aslot/axis3/0:148:1
0,149,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:149:1,aslot/axis3/0:149:1
0,150,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:150:1,aslot/axis3/0:150:1
0,151,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:151:1,aslot/axis3/0:151:1
0,152,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:152:1,aslot/axis3/0:152:1
0,153,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:153:1,aslot/axis3/0:153:1
0,154,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:154:1,aslot/axis3/0:154:1
0,155,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:155:1,aslot/axis3/0:155:1
0,156,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:156:1,aslot/axis3/0:156:1
0,157,1,مثال,مْثْلْ,BLOCK,BLOCK_AXIS_3_REJECTED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,SYLLABLE_WITHOUT_ONSET,aslot/axis4/0:157:1,aslot/axis3/0:157:1
0,158,1,جَاءَ,جَاْءَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,جَاْءَ,CVV·CV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:158:1,aslot/axis3/0:158:1
0,158,2,زَيْدٌ,زَيْدُنْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,زَيْدُنْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:158:2,aslot/axis3/0:158:2
0,158,3,لَكِنْ,لَكِنْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «كِنْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة لَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:158:3,aslot/axis3/0:158:3
0,158,4,عَمْرٌو,عَمْرُنْوْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَمْرُنْوْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:158:4,aslot/axis3/0:158:4
0,158,5,لَمْ,لَمْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:158:5,aslot/axis3/0:158:5
0,158,6,يَجِئْ,يَجِئْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَجِئْ,CV·CVC,3,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:158:6,aslot/axis3/0:158:6
0,159,1,جِئْتُ,جِئْتُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,جِئْتُ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:159:1,aslot/axis3/0:159:1
0,159,2,لَ,لَ,BLOCK,BLOCK_EMPTY_REMAINDER,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:159:2,aslot/axis3/0:159:2
0,159,3,أَتَعَلَّمَ,أَتَعَلْلَمَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَتَعَلْلَمَ,CV·CV·CVC·CV·CV,6,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:159:3,aslot/axis3/0:159:3
